proj,year,mo,da,run,fc,fk,fb,fs,fsw,fe,fp,fa,fl,spill,outflow,fcj,fkj,turb,tempc,tempf,flps,fca,fka,fsh
BON ,1962,5,16,1,316,0,0,20,0,0,0,0,7,218.9,304.9,0,0,1.1,,,,,,
BON ,1962,5,17,1,506,0,0,53,0,0,0,0,5,188.2,273.3,0,0,1.4,,,,,,
BON ,1962,5,18,1,591,0,4,66,0,0,0,0,8,182.4,266,0,0,2,,,,,,
BON ,1962,5,19,1,771,0,0,66,0,0,0,0,21,180.2,262.3,0,0,2.2,,,,,,
BON ,1962,5,20,1,531,0,0,53,0,0,0,0,0,180.5,263.2,0,0,2.5,,,,,,
BON ,1962,5,21,1,339,0,0,49,0,0,0,0,10,188.1,270.4,0,0,2.6,,,,,,
BON ,1962,5,22,1,526,0,0,77,0,0,0,0,48,187.3,270,0,0,2.5,,,,,,
BON ,1962,5,23,1,453,0,0,62,0,0,0,0,81,186.9,269.2,0,0,2.8,,,,,,
BON ,1962,5,24,1,315,0,0,42,0,0,0,0,12,192.5,275.4,0,0,3,,,,,,
BON ,1962,5,25,1,279,0,1,45,0,0,0,0,8,216,300,0,0,3,,,,,,
BON ,1962,5,26,1,93,0,1,34,0,0,0,0,24,248.9,334,0,0,2.8,,,,,,
BON ,1962,5,27,1,224,0,0,41,0,0,0,0,35,290.8,375.4,0,0,2.2,,,,,,
BON ,1962,5,28,1,89,0,0,19,0,0,0,0,13,305.9,390.4,0,0,1.8,,,,,,
BON ,1962,5,29,1,181,0,5,24,0,0,0,0,14,327.7,412.8,0,0,1.7,,,,,,
BON ,1962,5,30,1,165,0,1,25,0,0,0,0,16,350.2,436.4,0,0,1.7,,,,,,
BON ,1962,5,31,1,138,0,2,35,0,0,0,0,32,350.6,437,0,0,1.5,,,,,,
BON ,1962,6,1,2,137,0,0,40,0,0,0,0,80,351,438.1,0,0,1.8,,,,,,
BON ,1962,6,2,2,113,0,1,37,0,0,0,0,101,353,439.2,0,0,1.9,,,,,,
BON ,1962,6,3,2,104,0,1,30,0,0,0,0,45,361.2,447.6,0,0,1.9,,,,,,
BON ,1962,6,4,2,72,0,4,32,0,0,0,0,13,365.3,451.9,0,0,2,,,,,,
BON ,1962,6,5,2,111,0,1,73,0,0,0,0,21,365.8,453.8,0,0,2.1,,,,,,
BON ,1962,6,6,2,187,0,0,62,0,0,0,0,78,363.7,450.8,0,0,2.1,,,,,,
BON ,1962,6,7,2,392,0,5,80,0,0,0,0,98,345,431.7,0,0,2.3,,,,,,
BON ,1962,6,8,2,798,0,2,109,0,0,0,4,643,327,413.7,0,0,2.5,,,,,,
BON ,1962,6,9,2,577,0,2,57,0,0,0,2,312,316.4,401.1,0,0,2.7,,,,,,
BON ,1962,6,10,2,1533,0,5,98,0,0,0,0,378,299.3,383.7,0,0,2.7,,,,,,
BON ,1962,6,11,2,3058,0,9,101,0,0,0,14,425,313.1,397.6,0,0,3,,,,,,
BON ,1962,6,12,2,4103,0,15,124,0,0,0,127,344,319.2,403,0,0,2.8,,,,,,
BON ,1962,6,13,2,3992,0,41,128,0,0,0,247,147,336.1,419.8,0,0,2.8,,,,,,
BON ,1962,6,14,2,3017,0,71,117,0,0,0,36,276,324.4,409,0,0,2.7,,,,,,
BON ,1962,6,15,2,4819,0,101,183,0,0,0,260,375,314.8,399.5,0,0,2.7,,,,,,
BON ,1962,6,16,2,4930,0,131,174,0,0,0,371,420,306.7,391.1,0,0,2.8,,,,,,
BON ,1962,6,17,2,4561,0,162,204,0,0,0,495,370,309.5,393.6,0,0,2.7,,,,,,
BON ,1962,6,18,2,3559,0,258,157,0,0,0,211,413,303.6,388.1,0,0,2.9,,,,,,
BON ,1962,6,19,2,3170,0,262,148,0,0,0,647,550,300.2,384.3,0,0,3.2,,,,,,
BON ,1962,6,20,2,2138,0,345,134,0,0,0,494,607,283.7,366.9,0,0,3.2,,,,,,
BON ,1962,6,21,2,2411,0,614,147,0,0,0,1187,689,274.7,357.2,0,0,3.1,,,,,,
BON ,1962,6,22,2,1274,0,539,200,0,0,0,4846,668,274.4,356.6,0,0,3.3,,,,,,
BON ,1962,6,23,2,1056,0,571,144,0,0,0,3388,1375,274.4,356.5,0,0,3.2,,,,,,
BON ,1962,6,24,2,1121,0,675,213,0,0,0,4762,885,274.8,355.8,0,0,3.2,,,,,,
BON ,1962,6,25,2,897,0,514,146,0,0,0,3492,1126,273.6,356.2,0,0,3.2,,,,,,
BON ,1962,6,26,2,1284,0,798,156,0,0,0,1137,683,270,353.5,0,0,2.5,,,,,,
BON ,1962,6,27,2,972,0,1098,132,0,0,0,4441,1130,260.2,354.2,0,0,2.4,,,,,,
BON ,1962,6,28,2,617,0,1140,153,0,0,0,5359,388,249.8,333.1,0,0,2.8,,,,,,
BON ,1962,6,29,2,720,0,1207,170,0,0,0,5490,678,232.1,314.2,0,0,2.6,,,,,,
BON ,1962,6,30,2,669,0,1141,188,0,0,0,6679,255,222.8,303.6,0,0,3.3,,,,,,
BON ,1962,7,1,2,859,0,1925,298,0,0,0,14815,692,213.8,293.7,0,0,3.3,,,,,,
BON ,1962,7,2,2,812,0,1904,326,0,0,0,12911,773,219.4,302.8,0,0,3,,,,,,
BON ,1962,7,3,2,618,0,1492,347,0,0,0,12791,819,209.8,290.7,0,0,3.1,,,,,,
BON ,1962,7,4,2,722,0,1552,428,0,0,0,26178,1096,204.3,283.9,0,0,3.8,,,,,,
BON ,1962,7,5,2,591,0,1710,454,0,0,0,13584,747,200.3,279.7,0,0,3.5,,,,,,
BON ,1962,7,6,2,809,0,1856,618,0,0,0,10588,668,203.6,283.4,0,0,3.3,,,,,,
BON ,1962,7,7,2,720,0,1558,537,0,0,0,9017,904,203.7,283.5,0,0,3.3,,,,,,
BON ,1962,7,8,2,830,0,1110,662,0,0,0,9160,1011,203.4,282.6,0,0,3.6,,,,,,
BON ,1962,7,9,2,859,0,892,666,0,0,0,12107,1579,200.4,280.5,0,0,3.8,,,,,,
BON ,1962,7,10,2,770,0,632,571,0,0,0,6977,1451,196.5,277.2,0,0,3,,,,,,
BON ,1962,7,11,2,863,0,559,675,0,0,0,17212,1914,187.5,269.1,0,0,3.2,,,,,,
BON ,1962,7,12,2,729,0,405,564,0,0,0,18019,1571,168.8,250.3,0,0,3.5,,,,,,
BON ,1962,7,13,2,479,0,376,531,0,0,0,23209,832,162.2,246.2,0,0,3.2,,,,,,
BON ,1962,7,14,2,510,0,288,588,0,0,0,32518,708,153.5,233.7,0,0,3.2,,,,,,
BON ,1962,7,15,2,486,0,268,584,0,0,0,16847,790,145.7,224.8,0,0,3.3,,,,,,
BON ,1962,7,16,2,620,0,294,1013,0,0,0,14360,1448,153.5,232.9,0,0,3.3,,,,,,
BON ,1962,7,17,2,674,0,235,1383,0,0,0,23187,1471,149.8,229.3,0,0,4,,,,,,
BON ,1962,7,18,2,764,0,247,1169,0,0,0,16711,1972,150.1,229.3,0,0,4.1,,,,,,
BON ,1962,7,19,2,746,0,231,1852,0,0,0,14625,1659,146.6,225.2,0,0,4.2,,,,,,
BON ,1962,7,20,2,773,0,206,1800,0,0,0,11477,2049,145.1,224.3,0,0,4.6,,,,,,
BON ,1962,7,21,2,896,0,148,2471,0,0,0,11686,3361,141.9,220.8,0,0,4.6,,,,,,
BON ,1962,7,22,2,917,0,118,2748,0,0,0,14244,3751,133.6,212.2,0,0,4.6,,,,,,
BON ,1962,7,23,2,821,0,78,3108,0,0,0,6751,3322,127,207.1,0,0,4.8,,,,,,
BON ,1962,7,24,2,1374,0,42,4079,0,0,0,4542,2233,111.4,189.5,0,0,5.1,,,,,,
BON ,1962,7,25,2,1261,0,71,3906,0,0,0,18000,3267,119.6,197.6,0,0,4,,,,,,
BON ,1962,7,26,2,1174,0,46,3179,0,0,0,2760,2247,122.3,200.2,0,0,4.8,,,,,,
BON ,1962,7,27,2,1225,0,20,3697,0,0,0,3805,1632,111.4,188.9,0,0,4.8,,,,,,
BON ,1962,7,28,2,1035,0,10,3541,0,0,0,5726,2043,109.8,185.6,0,0,4.8,,,,,,
BON ,1962,7,29,2,837,0,17,3314,0,0,0,1069,1738,111.7,189.1,0,0,4.8,,,,,,
BON ,1962,7,30,2,763,0,11,2346,0,0,0,822,1271,108.6,185.6,0,0,4.8,,,,,,
BON ,1962,7,31,2,556,0,9,2334,0,0,0,1856,849,114,190.6,0,0,5,,,,,,
BON ,1962,8,1,3,348,0,7,2275,0,0,0,732,425,120.9,198,0,0,5,,,,,,
BON ,1962,8,2,3,180,0,2,1172,0,0,0,930,396,126.6,203.8,0,0,4,,,,,,
BON ,1962,8,3,3,146,0,1,1176,0,0,0,683,251,133.7,211.4,0,0,4.2,,,,,,
BON ,1962,8,4,3,252,0,5,1165,0,0,0,289,324,128.4,207,0,0,4,,,,,,
BON ,1962,8,5,3,270,0,7,1420,0,0,0,213,213,122.8,200.8,0,0,4,,,,,,
BON ,1962,8,6,3,342,0,4,735,0,0,0,222,439,121.2,199.2,0,0,4,,,,,,
BON ,1962,8,7,3,371,0,1,1027,0,0,0,181,550,111.8,189.4,0,0,4.4,,,,,,
BON ,1962,8,8,3,403,0,2,1907,0,0,0,264,960,105.3,181.4,0,0,4.5,,,,,,
BON ,1962,8,9,3,303,0,2,1893,0,0,0,188,980,105.3,181.6,0,0,4.7,,,,,,
BON ,1962,8,10,3,203,0,1,1078,0,0,0,105,839,105.4,181.2,0,0,4.8,,,,,,
BON ,1962,8,11,3,220,0,1,937,0,0,0,77,619,91.1,166.8,0,0,5,,,,,,
BON ,1962,8,12,3,460,0,1,967,0,0,0,44,787,83.5,158.2,0,0,5,,,,,,
BON ,1962,8,13,3,547,0,1,1410,0,0,0,74,2470,70.9,144.1,0,0,5.5,,,,,,
BON ,1962,8,14,3,614,0,2,1278,0,0,0,84,3146,82.9,156.3,0,0,5.5,,,,,,
BON ,1962,8,15,3,483,0,1,1133,0,0,0,37,2424,65.3,138.5,0,0,4.8,,,,,,
BON ,1962,8,16,3,564,0,0,1056,0,0,0,93,1363,64.2,136,0,0,4.7,,,,,,
BON ,1962,8,17,3,467,0,1,1307,0,0,0,34,1186,65,137.4,0,0,4.8,,,,,,
BON ,1962,8,18,3,564,0,1,1067,0,0,0,64,1260,68.7,140.8,0,0,5.5,,,,,,
BON ,1962,8,19,3,401,0,3,641,0,0,0,40,1192,69.3,142.3,0,0,6,,,,,,
BON ,1962,8,20,3,495,0,2,901,0,0,0,13,1244,61.2,133.9,0,0,6.5,,,,,,
BON ,1962,8,21,3,658,0,2,918,0,0,0,15,1561,50.2,121.8,0,0,6.5,,,,,,
BON ,1962,8,22,3,704,0,2,1069,0,0,0,54,1183,61.4,132,0,0,6.3,,,,,,
BON ,1962,8,23,3,510,0,1,740,0,0,0,22,840,72.7,145.4,0,0,6.5,,,,,,
BON ,1962,8,24,3,482,0,5,954,0,0,0,80,1058,66.7,139.2,0,0,6.6,,,,,,
BON ,1962,8,25,3,653,0,1,1409,0,0,0,28,1252,61,132.9,0,0,6.3,,,,,,
BON ,1962,8,26,3,622,0,1,929,0,0,0,37,647,59.7,130.9,0,0,6.2,,,,,,
BON ,1962,8,27,3,1131,0,3,1284,0,0,0,33,634,63,134.7,0,0,6.5,,,,,,
BON ,1962,8,28,3,1414,0,1,1076,0,0,0,4,589,53.9,134.6,0,0,6.5,,,,,,
BON ,1962,8,29,3,1890,0,10,1615,0,0,0,5,625,54.1,134.1,0,0,7,,,,,,
BON ,1962,8,30,3,3173,0,4,2305,0,0,0,5,454,51.2,131.6,0,0,7,,,,,,
BON ,1962,8,31,3,4656,0,7,3333,0,0,1,7,342,40.5,120.5,0,0,7,,,,,,
BON ,1962,9,1,3,7750,0,10,5380,0,0,0,4,357,43.2,113.4,0,0,7,,,,,,
BON ,1962,9,2,3,7263,0,6,6134,0,0,2,2,376,45.6,115.7,0,0,7,,,,,,
BON ,1962,9,3,3,5741,0,4,5158,0,0,0,8,574,45.7,115.8,0,0,6.8,,,,,,
BON ,1962,9,4,3,4328,0,8,3969,0,0,0,9,762,38.3,116.8,0,0,7,,,,,,
BON ,1962,9,5,3,4316,0,1,3726,0,0,0,15,561,13.8,110.5,0,0,7,,,,,,
BON ,1962,9,6,3,7484,0,4,4193,0,0,1,4,565,2.4,103.8,0,0,7,,,,,,
BON ,1962,9,7,3,7551,0,0,4057,0,0,0,2,654,2.4,117.1,0,0,7,,,,,,
BON ,1962,9,8,3,5719,0,0,3687,0,0,0,7,317,2.4,98.4,0,0,7,,,,,,
BON ,1962,9,9,3,4164,0,1,3093,0,0,1,1,255,2.5,83.5,0,0,7,,,,,,
BON ,1962,9,10,3,3936,0,1,2282,0,0,1,10,206,2.4,110,0,0,6.6,,,,,,
BON ,1962,9,11,3,6426,0,3,2718,0,0,1,4,255,2.4,91.8,0,0,6.8,,,,,,
BON ,1962,9,12,3,3715,0,0,2425,0,0,0,0,241,2.4,107.4,0,0,7,,,,,,
BON ,1962,9,13,3,3185,0,0,2670,0,0,4,1,132,2.4,97.7,0,0,7.2,,,,,,
BON ,1962,9,14,3,3160,0,1,2686,0,0,7,2,188,2.4,100.8,0,0,7,,,,,,
BON ,1962,9,15,3,3121,0,0,2758,0,0,5,0,138,2.4,99.6,0,0,7.2,,,,,,
BON ,1962,9,16,3,2534,0,1,2130,0,0,1,0,155,2.4,90.8,0,0,7.2,,,,,,
BON ,1962,9,17,3,2249,0,0,1854,0,0,0,0,151,2.4,87.5,0,0,7,,,,,,
BON ,1962,9,18,3,2281,0,5,1639,0,0,1,1,66,2.4,91.1,0,0,7,,,,,,
BON ,1962,9,19,3,1366,0,1,820,0,0,0,0,56,2.4,95.5,0,0,7,,,,,,
BON ,1962,9,20,3,836,0,1,430,0,0,0,1,200,2.4,102.8,0,0,7.2,,,,,,
BON ,1962,9,21,3,526,0,0,284,0,0,1,0,136,2.4,96.8,0,0,7,,,,,,
BON ,1962,9,22,3,593,0,0,368,0,0,0,1,111,2.5,90.6,0,0,7,,,,,,
BON ,1962,9,23,3,502,0,0,263,0,0,0,1,199,2.5,82.8,0,0,7,,,,,,
BON ,1962,9,24,3,439,0,0,225,0,0,0,4,104,2.4,98.8,0,0,7,,,,,,
BON ,1962,9,25,3,404,0,0,226,0,0,1,0,84,2.4,80.9,0,0,7.2,,,,,,
BON ,1962,9,26,3,356,0,0,253,0,0,0,1,53,2.4,79.6,0,0,7,,,,,,
BON ,1962,9,27,3,394,0,0,236,0,0,0,1,79,2.4,96.8,0,0,7.2,,,,,,
BON ,1962,9,28,3,261,0,0,151,0,0,0,1,65,2.4,100.4,0,0,7,,,,,,
BON ,1962,9,29,3,481,0,0,150,0,0,0,1,58,2.4,98.1,0,0,7,,,,,,
BON ,1962,9,30,3,239,0,0,119,0,0,0,1,5,2.4,93,0,0,6.5,,,,,,
BON ,1962,10,1,3,93,0,0,66,0,0,0,1,31,2.4,93,0,0,7,,,,,,
BON ,1962,10,2,3,147,0,0,97,0,0,0,0,11,2.4,95.6,0,0,7,,,,,,
BON ,1962,10,3,3,172,0,1,96,0,1,0,0,11,2.4,96.4,0,0,7.5,,,,,,
BON ,1962,10,4,3,216,0,0,106,0,0,0,0,11,2.4,92.7,0,0,7.2,,,,,,
BON ,1962,10,5,3,138,0,0,83,0,0,0,1,6,2.4,85.1,0,0,7.2,,,,,,
BON ,1962,10,6,3,136,0,1,92,0,0,0,0,6,2.4,89.3,0,0,7,,,,,,
BON ,1962,10,7,3,67,0,0,42,0,2,0,1,3,2.4,91,0,0,7,,,,,,
BON ,1962,10,8,3,161,0,0,132,0,0,0,0,31,1.9,95.8,0,0,7.2,,,,,,
BON ,1962,10,9,3,116,0,0,80,0,2,0,0,0,1.2,98.5,0,0,7.2,,,,,,
BON ,1962,10,10,3,134,0,0,66,0,1,0,0,3,1.2,107.4,0,0,7.5,,,,,,
BON ,1962,10,11,3,93,0,0,40,0,0,0,0,0,1.2,102.4,0,0,7,,,,,,
BON ,1962,10,12,3,131,0,0,86,0,0,0,1,5,13.6,97.7,0,0,7.2,,,,,,
BON ,1962,10,13,3,152,0,2,88,0,0,0,0,2,39.5,92.7,0,0,6.5,,,,,,
BON ,1962,10,14,3,95,0,0,53,0,5,0,0,0,54.8,127.7,0,0,6.5,,,,,,
BON ,1962,10,15,3,90,0,1,61,0,2,0,0,2,28.8,125.6,0,0,6.2,,,,,,
BON ,1962,10,16,3,85,0,0,49,0,0,0,0,3,37.3,131.7,0,0,7,,,,,,
BON ,1962,10,17,3,43,0,0,37,0,5,0,0,2,52.8,150.2,0,0,7.2,,,,,,
BON ,1962,10,18,3,34,0,0,45,0,0,0,0,0,33.6,130.8,0,0,7,,,,,,
BON ,1962,10,19,3,34,0,0,28,0,6,0,0,3,26.5,121.4,0,0,7,,,,,,
BON ,1962,10,20,3,55,0,0,53,0,6,0,0,2,29,107.8,0,0,6.8,,,,,,
BON ,1962,10,21,3,89,0,0,51,0,4,0,0,2,29.1,106.6,0,0,6.8,,,,,,
BON ,1962,10,22,3,67,0,0,49,0,6,0,0,3,23.8,117.3,0,0,7,,,,,,
BON ,1962,10,23,3,56,0,0,41,0,14,0,0,8,15.8,108.8,0,0,7,,,,,,
BON ,1962,10,24,3,47,0,0,35,0,12,0,0,2,18.3,116.12,0,0,6.5,,,,,,
BON ,1962,10,25,3,72,0,0,38,0,16,0,0,2,20.2,119.7,0,0,7,,,,,,
BON ,1962,10,26,3,43,0,0,35,0,18,0,0,2,20.5,120.9,0,0,7,,,,,,
BON ,1962,10,27,3,54,0,0,37,0,18,0,0,6,22.6,120.2,0,0,7,,,,,,
BON ,1962,10,28,3,26,0,0,27,0,11,0,0,2,22.5,111.1,0,0,7,,,,,,
BON ,1962,10,29,3,26,0,0,29,0,13,0,0,2,22.5,115.9,0,0,6.5,,,,,,
BON ,1962,10,30,3,49,0,0,27,0,22,0,0,5,22.4,119.6,0,0,7,,,,,,
BON ,1962,10,31,3,38,0,0,29,0,24,0,0,0,22.4,118.9,0,0,7,,,,,,
BON ,1962,11,1,3,24,0,0,16,0,15,0,0,0,14,105,0,0,6.5,,,,,,
